CountryName,CountryCode,Date,PolicyType,PolicyValue,Flag,Notes
Argentina,ARG,20201201,C3: Cancel public events,2,1,"""In order to protect public health against the spread of the new coronavirus, it was established that all people who live, or are temporarily, in the jurisdictions where this regulation governs must remain in their usual homes, only being able to make minimal movements and Essential to stock up on cleaning supplies, medicines and food.""   https://web.archive.org/web/*/https://www.argentina.gob.ar/coronavirus/aislamiento"
Argentina,ARG,20201201,C4: Restrictions on gatherings,4,0,"""In order to protect public health against the spread of the new coronavirus, it was established that all people who live, or are temporarily, in the jurisdictions where this regulation governs must remain in their usual homes, only being able to make minimal movements and Essential to stock up on cleaning supplies, medicines and food.""   https://web.archive.org/web/*/https://www.argentina.gob.ar/coronavirus/aislamiento"
Argentina,ARG,20201201,C5: Close public transport,2,0,"Is public transportation operating? Yes.  Limited public transportation within cities with strict limitations is operating.   In the Buenos Aires metropolitan area, only essential workers with a circulation permit may board public transportation. These regulations are likely to remain in place for the duration of the quarantine order. Travelers should expect further travel disruptions with little notice.  Long-haul intercity transportation options are restricted to essential workers as outlined in the national quarantine order as well as those seeking medical treatment.  The Government of Argentina has also indicated that U.S. citizens may use these transportation options to connect with confirmed international departure opportunities from Buenos Aires.  All passengers are required to have a valid Certificado Único de Circulación to travel and should consult transportation provider and local officials regarding travel eligibility and additional requirements.  https://web.archive.org/web/*/https://ar.usembassy.gov/covid-19/"
Argentina,ARG,20201201,C6: Stay at home requirements,2,0,"""In order to protect public health against the spread of the new coronavirus, it was established that all people who live, or are temporarily, in the jurisdictions where this regulation governs must remain in their usual homes, only being able to make minimal movements and Essential to stock up on cleaning supplies, medicines and food.""   https://web.archive.org/web/*/https://www.argentina.gob.ar/coronavirus/aislamiento"
Argentina,ARG,20201201,C7: Restrictions on internal movement,2,0,"Are there restrictions on intercity or interstate travel? Yes.  Travel between cities, departments, and provinces is restricted. Additional information about movement exemptions can be found here  (In Spanish). Individual provinces may require additional local permits to enter or transit.  https://web.archive.org/web/*/https://ar.usembassy.gov/covid-19/"
Argentina,ARG,20201201,C8: International travel controls,3,,"""Per the latest Argentine government policy, most foreigners who are not a resident in Argentina, including U.S. citizens, will not be permitted to enter Argentina; the U.S. Embassy is not aware of an estimated end date for this travel ban.""    ""Argentine authorities are implementing a “tourism pilot program” for citizens and residents of bordering countries traveling to the Buenos Aires Metropolitan Area for tourism.  This program does not apply to the United States.  In addition to the sworn statement required of all passengers entering Argentina, persons entering under this pilot program must also present a negative COVID-19 PCR test within the 72 hours before travel and proof of medical insurance for COVID-19 that covers hospitalization or isolation for the duration of their stay in Argentina. Travelers under the program  must enter Argentina at Ministro Pistarini Ezeiza International Airport, San Fernando International Airport, or the Buquebus Ferry Terminal in Buenos Aires.  As Argentine authorities are still finalizing the details of this pilot program, persons who believe they meet its requirements should contact Argentine immigration directly.  The U.S. Department of State continues to advise against all travel to Argentina, and the Level 4 “Do Not Travel” advisory for Argentina remains in effect.""    https://web.archive.org/web/*/https://ar.usembassy.gov/covid-19/  "
Argentina,ARG,20201201,E1: Income support,1,1,""" With the priority objective of assisting and containing vulnerable sectors of the citizenry and the inescapable purpose of guaranteeing essential rights, the National Government establishes an increase in the income ranges of the family group and the amounts of family allowances of 7.50%. The regulations comply with the provisions of Law 24,714, which stipulates the corresponding variations and exceptions."" (Google translation)    Source: http://web.archive.org/web/*/https://www.boletinoficial.gob.ar/detalleAviso/primera/234428/20200902 (in Spanish)"
Argentina,ARG,20201201,E2: Debt/contract relief,2,,"Rent amounts and mortgage loans are frozen. Until January 31, 2021, the monthly amount that was paid in March of this year will be payable. The provision includes UVA credits.  https://web.archive.org/web/*/https://www.argentina.gob.ar/economia/medidas-economicas-COVID19/alquileres"
Argentina,ARG,20201201,H1: Public information campaigns,2,1,"Coordinated public information campaign via this website: https://web.archive.org/web/*/https://www.argentina.gob.ar/salud/coronavirus-COVID-19"
Argentina,ARG,20201201,H2: Testing policy,2,,"Testing for those who are suspected, and ""the test that is carried out is the PCR, with a special circuit to have the result as soon as possible and thus be able to confirm or rule out.""  https://web.archive.org/web/*/https://www.argentina.gob.ar/coronavirus/detectar"
Argentina,ARG,20201201,H3: Contact tracing,2,,"""Close contacts will be identified and monitored daily for 14 days. The need for social assistance will be assessed to make isolation possible.""  https://web.archive.org/web/*/https://www.argentina.gob.ar/coronavirus/detectar"
Argentina,ARG,20201201,H6: Facial Coverings,3,1,"""Masks or other face coverings are mandatory nationwide in public spaces, including public transportation and passenger vehicles.""  https://web.archive.org/web/*/https://ar.usembassy.gov/covid-19/  https://web.archive.org/web/20201110061316/https://www.argentina.gob.ar/salud/coronavirus/poblacion/salir-de-casa"
Argentina,ARG,20201208,C1: School closing,3,1,"For now, the schools remain closed, but the Ministry of Education has determined possible opening dates in 2021 by region, ranging from February 17 to March 8, 2021.     https://web.archive.org/web/*/https://www.argentina.gob.ar/noticias/el-nuevo-calendario-2021-preve-como-ordenador-las-clases-presenciales-y-consolida-la"
Argentina,ARG,20201208,C2: Workplace closing,2,0,"Since March 20, 2020, ""the workers achieved by the ""preventive and compulsory social isolation"" should not attend their place of work. When their tasks or other similar tasks can be carried out from the place of isolation, they must establish with their employer, within the framework of good contractual faith, the conditions for carrying them out.""    https://web.archive.org/web/*/https://www.argentina.gob.ar/coronavirus/aislamiento/aclaraciones  https://web.archive.org/web/*/https://www.argentina.gob.ar/noticias/coronavirus-reglamentacion-de-temas-laborales-del-decreto-presidencial"
